timestamp,x,y,yaw
1668994584936842918,2.156263e-06,8.928825e-07,1.848434e-06
1668994585061904907,1.2371610377320378e-05,6.18215913824995e-05,7.387057e-06
1668994585124409914,-7.593768469171309e-05,0.00016674383903956595,1.1774697e-05
1668994585186903953,-0.0011029131388148293,-0.0013233962533885316,-0.000122969103
1668994585249402046,-0.0010159138628446454,-0.0013797086720371936,-0.000125322199
1668994585311902046,-0.00106862825126163,-0.0013669256456537526,-0.000126514687
1668994585374483108,-0.0021959496559696336,-0.0004057383152471024,-6.0178777000000004e-05
1668994585436928033,-0.0021612076261703487,-0.00042302453601126584,-6.397025900000001e-05
1668994585499447107,-0.002211844807574995,-0.00042148164773450164,-6.225275700000001e-05
1668994585561969041,-0.002969335526570589,-0.0009454347928641383,-0.000140422427
1668994585624541044,-0.0029445412487069693,-0.0009426744135095849,-0.000137874163
1668994585686953067,-0.0029689861575371056,-0.0009580405833343008,-0.000139453028
1668994585749670028,-0.003089500088151109,-0.0011977588796327336,-0.00018259549799999998
1668994585811937093,-0.0030777278280938987,-0.001195733304160642,-0.00018626705299999998
1668994585874500989,-0.0030398081932602704,-0.0011878726772028686,-0.00018395191999999997
1668994585936846017,-0.0028930697660356354,-0.001321468772278475,-0.00018841235799999998
1668994585999438047,-0.0029115246833241316,-0.0013291485282803251,-0.00018627602199999997
1668994586061928033,-0.002872706413105307,-0.0013312446362296068,-0.00018488082499999996
1668994586124417066,-0.0029048008937711195,-0.0013265936254960892,-0.00018814242499999996
1668994586186919927,-0.0028765762307596497,-0.0013300351038135116,-0.00019131781399999996
1668994586249449968,-0.0028651367337213076,-0.0013234135092718815,-0.00019282637999999995
1668994586311949014,-0.002904226184581202,-0.0012863860711062453,-0.00019021460899999994
1668994586374514102,-0.0029047258196261863,-0.001298525706287977,-0.00019187932699999994
1668994586436949968,-0.0028746669003883,-0.0013127602542351768,-0.00019227642129999995
1668994586499496936,-0.0028527897592699127,-0.0012992863504444868,-0.00019184506829999994
1668994586561965942,-0.002866145568766434,-0.00130235784325484,-0.00019392062129999993
1668994586624464988,-0.0028860599377402677,-0.0013120968766311791,-0.00019575951429999993
1668994586686970949,-0.002891182926664465,-0.0012828151631962981,-0.00019738903129999994
1668994586749494075,-0.002943283651586585,-0.0013057338995312274,-0.00020124969529999995
1668994586812055110,-0.002900787588756806,-0.0012999601307339427,-0.00020154481639999994
1668994586874576091,-0.0029192170174707883,-0.0012988107073547963,-0.00019791388539999993
1668994586936901092,-0.0029070900550981966,-0.0012908671762934482,-0.00019445188039999992
1668994586999520063,-0.0029257140752602957,-0.001291380465227434,-0.00019863431439999993
1668994587062004089,-0.002896667670057612,-0.0012950322529122211,-0.00020050849339999993
1668994587124444007,-0.0028914360978010627,-0.0012870318367260622,-0.00020126174399999992
1668994587186961889,-0.002891027780064926,-0.0012907800509807145,-0.00020032886759999992
1668994587249459981,-0.0028344715568138796,-0.0012886729347825173,-0.00020341346259999992
1668994587311945915,-0.002813505179328365,-0.0012889332334313156,-0.0001987597465999999
1668994587374437093,-0.0027940918420816755,-0.0013120422224777474,-0.0002022338275999999
1668994587437087059,-0.0027790701439102095,-0.0013123494693795278,-0.00020132850309999991
1668994587499454975,-0.002782944274474719,-0.0013169960345007956,-0.0002011053379999999
1668994587561969041,-0.00281974719196825,-0.0012852552025958309,-0.0002014131396999999
1668994587624484062,-0.002803283896742845,-0.0012962033887418585,-0.00020142494181999988
1668994587686979055,-0.00278024455145229,-0.0013005483165287532,-0.00020105575011999987
1668994587749459028,-0.002780244551466497,-0.0013005483165083223,-0.00020105575011980666
1668994587811960935,-0.00278828006292389,-0.0012981673598744263,-0.00019636563611980667
1668994587874605894,-0.002832919489168296,-0.001286583784001824,-0.00019295128311980667
1668994587936897993,-0.002819525977824589,-0.0012778712511348227,-0.00019614896111980667
1668994587999465942,-0.0028140410168400634,-0.0012697708818483861,-0.00019320391511980667
1668994588061969041,-0.0028040817657722025,-0.0012611536548538414,-0.00019110591911980667
1668994588124479055,-0.0027687798177096997,-0.0012581322002098575,-0.00019224953311980668
1668994588186999082,-0.002797635130788368,-0.0012843093532731767,-0.00019455177011980669
1668994588249866008,-0.0027948143011462265,-0.0013035968224355925,-0.00019448369318980668
1668994588311963081,-0.002806246373759999,-0.0013024779500627438,-0.0001934705111898067
1668994588374480962,-0.0027576150764620244,-0.0013042023068169052,-0.00019453032018980668
1668994588437047004,-0.0027372078157620965,-0.001289858456376438,-0.00019395270638980668
1668994588499520063,-0.002732610386981876,-0.0013044048183337867,-0.00019803279738980667
1668994588561960935,-0.0027295722885163558,-0.0013031756989528194,-0.00019680849238980667
1668994588624491930,-0.002732571394340633,-0.0013059640247573283,-0.00019554700338980665
1668994588687052965,-0.0027037217842000778,-0.0012964543470302859,-0.00019145642238980665
1668994588749377965,-0.002705819130920451,-0.0012983904635152734,-0.00019437955938980664
1668994588811968088,-0.0027434834499569264,-0.0013214809827778,-0.00019516961998980665
1668994588874473094,-0.002727897616185344,-0.0013155708685464735,-0.00018945780898980665
1668994588936945915,-0.0027350842819859555,-0.0012884918664905348,-0.00018382587998980665
1668994588999490976,-0.002738635761448464,-0.0012815744645198247,-0.00018455831528980664
1668994589061975955,-0.002762284034669019,-0.0013042384004203712,-0.00019450979828980664
1668994589124532938,-0.002792621587402091,-0.0012882605891668928,-0.00019548527938980664
1668994589187002897,-0.002765196372924573,-0.0012710523700637715,-0.00019308170838980664
1668994589249502897,-0.0027896962424871514,-0.0012864816198747357,-0.00019373052788980663
1668994589312063932,-0.002734698551823515,-0.0012847285065734155,-0.00019369029581980664
1668994589374569892,-0.0027403754510004034,-0.0012869902120555665,-0.00019290190631980663
