timestamp,x,y,yaw
1668994067968559980,2.156263e-06,8.928825e-07,1.848434e-06
1668994068093542098,1.2371610377320378e-05,6.18215913824995e-05,7.387057e-06
1668994068156092882,-7.593768469171309e-05,0.00016674383903956595,1.1774697e-05
1668994068218729972,-0.05088497844429064,-0.002782252083320447,-0.00012296527927917642
1668994068281056880,-0.05079797916810514,-0.0028385645016364485,-0.0001253183752791764
1668994068343564033,-0.050850693556571,-0.0028257814754545727,-0.00012651086327917642
1668994068406177043,-0.05946853984815926,-0.0013529630969151517,-6.019997288954556e-05
1668994068468599081,-0.05943379781872637,-0.0013702493184157033,-6.399145488954556e-05
1668994068531090021,-0.05948443500009831,-0.001368706429065639,-6.227395288954557e-05
1668994068593796968,-0.06296859182066297,-0.0019745334339355022,-0.00014043771626564647
1668994068656039953,-0.06294379754275714,-0.001971773054960035,-0.00013788945226564646
1668994068718550920,-0.06296824245182221,-0.001987139224411006,-0.00013946831726564647
1668994068781362056,-0.06308875638610134,-0.002226857518866869,-0.00018261078726564646
1668994068843661069,-0.06436723949008898,-0.00209780930821851,-0.0001862936127599414
1668994068906124114,-0.06432931985504657,-0.0020899486822678727,-0.0001839784797599414
1668994068968473911,-0.06500062000303787,-0.0021468703328294276,-0.00018844571689271078
1668994069031097888,-0.06501907492058255,-0.002154550088215642,-0.00018630938089271077
1668994069093863964,-0.06498025665043365,-0.0021566461974598583,-0.00018491418389271076
1668994069156383991,-0.06501235113094432,-0.0021519951856557046,-0.00018817578389271076
1668994069218518018,-0.0655659663465385,-0.002083463782074766,-0.0001913578644096439
1668994069281568050,-0.06555452684923496,-0.0020768421879912924,-0.00019286643040964389
1668994069343880891,-0.06559361629861189,-0.0020398147482601076,-0.00019025465940964388
1668994069406292915,-0.06601812853314329,-0.0020047273168767457,-0.00019192355402575164
1668994069468767881,-0.06598806961453496,-0.002018961866153362,-0.00019232064832575165
1668994069531323909,-0.06596619247282066,-0.0020054879633302327,-0.00019188929532575164
1668994069593724012,-0.06659509177628924,0.009564427833357796,-0.0001941515498292126
1668994069656115055,-0.06661500614751209,0.009554688804580254,-0.0001959904428292126
1668994069718552112,-0.0666201291296743,0.009583970519198178,-0.0001976199598292126
1668994069781529903,-0.066672229859889,0.009561051794894793,-0.0002014806238292126
1668994069843761920,-0.0671053491016378,0.018638060851817264,-0.00020194711903275914
1668994069906325101,-0.06712377852988936,0.01863921028261062,-0.00019831618803275913
1668994069968559026,-0.06749762209191432,0.02594757790866043,-0.00019500971020108328
1668994070031099081,-0.06751624611236275,0.02594706463011548,-0.00019919214420108328
1668994070093624114,-0.06748719970919714,0.02594341282622774,-0.0002010663232010833
1668994070156213998,-0.06748196813247771,0.025951413239495572,-0.00020181957380108328
1668994070218600034,-0.07310582149924776,0.03184805638260755,-0.00020103083624205376
1668994070281234025,-0.0730492652745176,0.031850163459105046,-0.00020411543124205375
1668994070343619108,-0.07302829889721481,0.03184990314573851,-0.00019946171524205374
1668994070406161069,-0.07772989179373291,0.0367656010406569,-0.00020300642974798857
1668994070468803882,-0.07771487009579882,0.03676529378214933,-0.00020210110524798857
1668994070531162977,-0.07771874422995327,0.036760647220021224,-0.00020187794014798856
1668994070593497037,-0.08177421293889447,0.04099039881232545,-0.00020223828559086393
1668994070656141996,-0.08175774965270292,0.0409794506125948,-0.00020225008771086392
1668994070718578100,-0.08173471031099758,0.04097510566579709,-0.0002018808960108639
1668994070781446933,-0.08173471031101179,0.04097510566581752,-0.0002018808960106707
1668994070843856096,-0.08521170132487839,0.044599151266843516,-0.00019722687997484053
1668994070906366109,-0.08525634074114649,0.044610734881161546,-0.00019381252697484052
1668994070968712091,-0.08825062327718276,0.04775867769512701,-0.0001970669047042668
1668994071031424999,-0.08824513830876256,0.04776677805937856,-0.0001941218587042668
1668994071093878030,-0.08823517904978456,0.04777539527723107,-0.0001920238627042668
1668994071156398057,-0.08819987709894855,0.04777841669946986,-0.0001931674767042668
1668994071218600988,-0.09088114322652631,0.05051668433588219,-0.00019547092568953931
1668994071281124114,-0.09087832241461236,0.050497396864127006,-0.0001954028487595393
1668994071343648910,-0.09088975448619771,0.050498515747007706,-0.00019438966675953932
1668994071406385898,-0.09318778800863345,0.05294574060297272,-0.000195488323158544
1668994071468619108,-0.09316738073419208,0.052960084433862964,-0.00019491070935854398
1668994071531114101,-0.09316278331934733,0.05294553806750127,-0.00019899080035854397
1668994071593570947,-0.09525548472295298,0.05513075086135701,-0.0001977619110195709
1668994071656445980,-0.09525848383143569,0.05512796253841191,-0.00019650042201957088
1668994071718610048,-0.09522963421222844,0.05513747218863319,-0.00019240984101957087
1668994071782736063,-0.09711393857292763,0.05709625308251781,-0.00019531039144505137
1668994071843921899,-0.09715160291345748,0.05707316259831445,-0.00019610045204505137
1668994071906136035,-0.09713601707418458,0.05707907269803798,-0.00019038864104505137
1668994071968722105,-0.09884154494566987,0.05887727226321537,-0.00018475573468010006
1668994072031411886,-0.09884509641870019,0.058884189668488435,-0.00018548816998010005
1668994072093612909,-0.09886874471299491,0.05886152575457735,-0.00019543965298010006
1668994072156163930,-0.09889908225087093,0.058877503594040335,-0.00019641513408010005
1668994072218581914,-0.1004157853662463,0.06050773232244428,-0.00019403420284197983
1668994072281111955,-0.10044028525050515,0.06049230309596931,-0.00019468302234197982
1668994072343672037,-0.1003852875581717,0.060494056156885634,-0.00019464279027197982
1668994072406071901,-0.10421534900215539,0.06191182484893108,-0.00019385628277446274
1668994072468635082,-0.10425621523562488,0.06191660828119702,-0.00018973702177446273
1668994072531110048,-0.10425242259357571,0.06192338598271442,-0.00018618665877446274
1668994072593573093,-0.10775754564336504,0.06321610479876394,-0.00018938919315039695
1668994072656169891,-0.10777036698545,0.06322412080513132,-0.00018856395965039695
1668994072718607902,-0.10776691304758362,0.06322526527086347,-0.00018795491695039696
1668994072781689882,-0.10776691304758806,0.0632252652708688,-0.00018795491695006996
1668994072906450986,-0.1109983612429587,0.06442751561463078,-0.00018976138707778667
1668994072968808889,-0.11398554294982922,0.0655258682862085,-0.00019056636057744917
1668994073031399965,-0.11396427631798016,0.0655260333883069,-0.00019190793157744916
1668994073095000028,-0.11398911572965581,0.06552878878123772,-0.00019065013457744917
1668994073218617916,-0.11682744180328701,0.06934179762988371,-0.00018854652397765713
1668994073281158924,-0.11684995289517582,0.06933606170516986,-0.00018934811237765714
1668994073343672990,-0.11685050193760688,0.06933699954804681,-0.00018790331537765713
1668994073406148910,-0.11948545415478126,0.07287161424436113,-0.00018866156198848192
1668994073531174898,-0.11948988730083769,0.07286391274158832,-0.0001899600329884819
1668994073593699932,-0.12194112887500858,0.07613778642412312,-0.0001971594852524753
1668994073656253099,-0.12194798746719891,0.07616908059696785,-0.0001942281512524753
1668994073781255006,-0.12418473260210523,0.07923680107194643,-0.00018233582339458726
1668994073843661069,-0.1241790273992893,0.07923860938971364,-0.00018409878039458727
1668994073906138896,-0.12418483853040696,0.07924157508458604,-0.00018670382939458728
1668994074031161069,-0.1262792711886943,0.08213144552488175,-0.0001823087219575524
1668994074093823909,-0.12623595200292778,0.08214118201257821,-0.00017871254895755238
1668994074156256914,-0.12624629514764366,0.08213147619887295,-0.0001861855069575524
1668994074281177997,-0.1282190096756353,0.08482130519539441,-0.00018665067343039168
1668994074343709945,-0.12821880090799892,0.08482273370745266,-0.00018355837343039168
1668994074406326055,-0.130054673212341,0.08736567939364005,-0.0001804529481926911
1668994074531439065,-0.12999928142498002,0.08736471769751311,-0.0001819391941926911
1668994074593741893,-0.1317585199449527,0.089745231317208,-0.00017790267421691056
1668994074656362056,-0.13176180754030362,0.08974258212203809,-0.00017904351621691057
1668994074781660079,-0.13174741368790732,0.08976303617524001,-0.00017695799421691056
1668994074843744993,-0.13174667325499118,0.08977776116444504,-0.00017416699121691057
1668994074906208038,-0.1317464761035563,0.08976498050991392,-0.00017271832921691058
1668994074968564987,-0.1332829223998984,0.09192299546373148,-0.00017698333802341503
1668994075093705892,-0.13330012126532706,0.09192127123761706,-0.00017972781002341504
1668994075156250000,-0.13330514205965166,0.09192898710811805,-0.00018009236942341503
1668994075218722105,-0.13617215517047676,0.09395266761908237,-0.00018231248132101282
1668994075343946933,-0.1361905729783653,0.09395032229183964,-0.0001834133593210128
1668994075406203031,-0.13888167529988274,0.0958560694757591,-0.00018381078557698887
1668994075468715906,-0.1388815788953853,0.09585284178598438,-0.00018205487957698887
1668994075593652963,-0.14145006708689173,0.09935824179397679,-0.00018077156840668935
1668994075656244993,-0.14142309827586155,0.09936764918893626,-0.00018320480940668934
1668994075781306028,-0.14238615262972054,0.10312933518579628,-8.544268823697883e-05
1668994075843785047,-0.14007034714145872,0.10328709951772605,-3.6487282369788336e-06
1668994075906176090,-0.1366294448798873,0.10335878162280929,2.0090871763021165e-05
1668994075968564987,-0.13327306569292854,0.10634759527788447,4.4116856697603925e-06
1668994076093719005,-0.13221512175066188,0.10613401334519851,-0.0002031839143302396
1668994076156219959,-0.1230299411489861,0.10595886206064742,-0.0003179184143302396
1668994076281209945,-0.10325640220841328,0.10932160847787654,-0.0006343650940724285
1668994076343771934,-0.09070959681768184,0.10943647324614025,-0.0009275846940724284
1668994076406163930,-0.07819704721906522,0.11240444938204597,-0.0011887900434745888
1668994076531213998,-0.041510961358292825,0.11380077532537188,-0.0021621675434745887
1668994076593734979,-0.021024992226557,0.11765168637747167,-0.0025896076796715095
1668994076656358957,0.005630944431331576,0.11890951525388567,-0.0034412814796715096
1668994076781506061,0.06933262400989677,0.12302205762760049,-0.00569692447967151
1668994076843880891,0.1039537305484468,0.128540039926176,-0.006474540461182281
1668994076906307935,0.14435530996836346,0.13043866088773892,-0.00804197146118228
1668994077031488895,0.23188432002449022,0.1403653898748155,-0.010983963599904879
1668994077093921899,0.281880821725147,0.14429899945000996,-0.013037772599904879
1668994077156255960,0.3343999527612386,0.14855655021271919,-0.01503401759990488
1668994077281229972,0.4431553479632768,0.16429207684968053,-0.01818728551684225
1668994077343825101,0.5043611163319097,0.1673029123768408,-0.02128797351684225
1668994077406167984,0.5631721548520074,0.17579877631221194,-0.021941596103192892
1668994077531260967,0.6986544465978193,0.1799091164962855,-0.026888212103192893
1668994077593759059,0.7661412344990891,0.19100290458309122,-0.026039758798704515
1668994077656261920,0.8414580725345361,0.19449428655359216,-0.029331511798704517
1668994077781871080,1.0024999663628253,0.2042232264172358,-0.03680040979870452
1668994077843843936,1.086960489782578,0.2078875640205949,-0.04055431879870452
1668994077906258106,1.1747350579138778,0.21193901200597623,-0.044077860798704516
1668994077968642950,1.260939545926271,0.23141295568594597,-0.04059268035248919
1668994078093760967,1.4575103311563158,0.23649546861997728,-0.049062511352489194
1668994078156274080,1.5611813363592515,0.23929823172394832,-0.053067659352489194
1668994078218796014,1.6590919122099244,0.27223009974270584,-0.04545290042777668
1668994078343812942,1.8788766872067337,0.2777163499057858,-0.05446789542777668
1668994078406503915,1.987408819069462,0.3176691059577506,-0.04382943736758682
1668994078531248092,2.229439337858557,0.3171506426401481,-0.05115661336758682
1668994078593779087,2.349142579802583,0.3696860582034594,-0.03681556554822824
1668994078718728065,2.612930980962193,0.3747979265761465,-0.04449117854822824
1668994078781590938,2.748430040042563,0.37652408257117387,-0.04773342754822824
1668994078843760967,2.886353816828434,0.3773745084258627,-0.05032902654822824
1668994078906260013,3.0265104940540417,0.37713608597514714,-0.05248170854822824
1668994078968769073,3.161655467351779,0.469225775324649,-0.028740284606559335
1668994079031271934,3.3070210655910586,0.46785002864175806,-0.03167167660655933
